cards,class
"[2, 2, 19, 19, 41, 41, 133, 133, 187, 204, 204, 216, 267, 267, 367, 397, 426, 426, 670, 670, 527, 825, 825, 944, 944, 982, 982, 1115, 1048, 1232]",Rogue
"[2, 2, 19, 19, 38, 72, 72, 133, 133, 159, 159, 204, 204, 245, 245, 281, 427, 427, 438, 438, 521, 521, 527, 853, 853, 939, 1031, 373, 373, 1254]",Rogue
"[2, 2, 19, 19, 38, 72, 72, 133, 133, 159, 159, 204, 204, 245, 245, 281, 427, 427, 438, 438, 521, 521, 527, 853, 853, 939, 1031, 373, 373, 1254]",Rogue
"[2, 2, 16, 19, 19, 41, 41, 72, 72, 133, 133, 159, 159, 204, 204, 267, 267, 367, 367, 397, 438, 438, 521, 521, 527, 853, 853, 939, 624, 624]",Rogue
"[2, 2, 19, 19, 133, 138, 138, 204, 204, 281, 281, 292, 292, 389, 427, 427, 521, 521, 642, 642, 527, 939, 1031, 1039, 1115, 31, 940, 972, 972, 1048]",Rogue
"[2, 2, 19, 19, 49, 49, 72, 72, 159, 187, 187, 216, 216, 267, 267, 281, 281, 367, 367, 397, 427, 427, 497, 497, 534, 534, 859, 859, 904, 944]",Rogue
"[2, 2, 16, 16, 19, 19, 41, 41, 133, 133, 159, 159, 204, 204, 216, 216, 267, 267, 281, 281, 292, 292, 397, 427, 427, 521, 521, 527, 939, 624]",Rogue
"[72, 133, 133, 138, 138, 187, 187, 204, 204, 292, 292, 389, 389, 427, 427, 430, 521, 521, 642, 642, 1031, 1039, 1115, 722, 722, 972, 972, 1046, 1046, 1048]",Rogue
"[2, 2, 16, 16, 19, 19, 204, 204, 267, 267, 281, 281, 405, 405, 427, 427, 495, 495, 497, 497, 806, 806, 825, 825, 1035, 120, 120, 234, 358, 358]",Rogue
"[19, 19, 133, 133, 138, 138, 204, 204, 427, 427, 430, 521, 521, 642, 642, 527, 939, 944, 944, 1031, 1039, 1115, 525, 782, 972, 972, 1048, 1137, 1205, 1232]",Rogue
"[2, 2, 19, 19, 38, 72, 72, 133, 133, 159, 159, 204, 204, 245, 245, 281, 427, 427, 438, 438, 521, 521, 527, 853, 853, 939, 1031, 373, 373, 1254]",Rogue
"[19, 19, 38, 41, 41, 72, 72, 133, 133, 159, 159, 204, 204, 245, 245, 267, 267, 292, 292, 438, 438, 521, 521, 527, 757, 757, 771, 853, 853, 1254]",Rogue
"[2, 2, 63, 63, 159, 177, 177, 281, 281, 292, 558, 558, 565, 565, 643, 643, 680, 680, 836, 836, 904, 904, 910, 939, 209, 209, 409, 409, 731, 731]",Rogue
"[2, 2, 16, 16, 19, 19, 159, 159, 204, 204, 292, 292, 389, 427, 427, 495, 495, 497, 497, 521, 521, 859, 859, 982, 982, 1031, 1035, 713, 713, 1232]",Rogue
"[2, 2, 133, 133, 138, 138, 204, 204, 281, 292, 292, 521, 521, 642, 642, 527, 806, 806, 850, 850, 871, 1035, 1039, 1115, 782, 972, 972, 1048, 1137, 1187]",Rogue
"[2, 16, 19, 49, 133, 138, 159, 204, 281, 292, 427, 430, 495, 497, 521, 642, 635, 527, 939, 1031, 1039, 1115, 275, 453, 713, 722, 782, 972, 1048, 1213]",Rogue
"[2, 2, 19, 19, 140, 140, 159, 159, 177, 177, 204, 204, 444, 1031, 39, 39, 42, 42, 92, 92, 237, 237, 257, 257, 449, 449, 624, 624, 441, 441]",Rogue
"[49, 159, 159, 281, 281, 534, 534, 670, 670, 825, 825, 944, 944, 982, 982, 999, 1018, 155, 155, 234, 332, 805, 805, 1057, 1057, 1109, 1109, 1200, 1205, 1232]",Rogue
"[47, 47, 63, 63, 136, 169, 169, 177, 177, 246, 246, 281, 281, 389, 456, 565, 680, 680, 771, 859, 910, 174, 174, 235, 361, 361, 658, 777, 777, 892]",Rogue
"[2, 2, 16, 16, 19, 19, 41, 41, 133, 133, 159, 159, 204, 216, 216, 267, 267, 281, 292, 292, 397, 427, 427, 521, 521, 527, 939, 1031, 624, 624]",Rogue
"[2, 2, 133, 133, 159, 159, 204, 204, 281, 281, 292, 292, 389, 389, 427, 427, 521, 521, 670, 670, 527, 944, 944, 951, 951, 982, 982, 999, 1031, 1035]",Rogue
"[2, 2, 16, 16, 19, 19, 41, 41, 140, 140, 159, 159, 187, 204, 204, 216, 216, 267, 267, 281, 281, 389, 389, 427, 427, 944, 970, 1031, 1232, 1254]",Rogue
"[16, 16, 19, 133, 133, 138, 138, 292, 292, 427, 427, 521, 521, 642, 642, 670, 670, 527, 939, 944, 944, 982, 982, 1031, 1039, 1115, 972, 972, 1048, 1232]",Rogue
"[16, 19, 19, 133, 133, 138, 138, 159, 187, 187, 204, 389, 389, 521, 521, 642, 642, 850, 850, 1031, 1039, 1115, 722, 722, 972, 972, 1046, 1046, 1048, 1254]",Rogue
"[2, 2, 19, 19, 47, 49, 72, 133, 140, 140, 159, 187, 204, 204, 216, 229, 267, 292, 292, 367, 427, 427, 438, 438, 670, 670, 1035, 120, 120, 160]",Rogue
"[2, 2, 19, 19, 41, 41, 133, 133, 159, 159, 204, 204, 216, 216, 267, 267, 292, 292, 397, 427, 427, 521, 521, 670, 670, 527, 939, 982, 572, 572]",Rogue
