cards,class
"[65, 356, 505, 599, 641, 710, 742, 901, 996, 1003, 1045, 1079, 1165, 1201, 1217, 31, 269, 314, 350, 401, 453, 484, 712, 849, 940, 1046, 1143, 1180, 1205, 1253]",Warlock
"[176, 176, 413, 413, 492, 492, 505, 505, 547, 547, 599, 599, 641, 641, 710, 710, 742, 742, 996, 996, 1079, 1140, 1165, 1201, 1201, 314, 314, 712, 712, 1253]",Warlock
"[176, 176, 197, 197, 413, 413, 505, 505, 547, 547, 599, 599, 641, 641, 710, 710, 742, 742, 996, 996, 1005, 1005, 1079, 1165, 1165, 1201, 1201, 1143, 1143, 1253]",Warlock
"[17, 17, 83, 83, 84, 84, 173, 176, 176, 202, 202, 207, 284, 284, 321, 599, 599, 723, 795, 795, 1038, 1038, 1167, 1167, 31, 31, 189, 189, 251, 251]",Warlock
"[176, 176, 182, 346, 346, 413, 413, 641, 641, 710, 710, 1045, 1079, 1140, 1149, 1201, 1201, 155, 155, 308, 308, 526, 667, 712, 712, 954, 1232, 1243, 1254, 1253]",Warlock
"[18, 176, 176, 346, 346, 413, 413, 505, 505, 547, 547, 599, 599, 641, 641, 710, 710, 742, 742, 996, 996, 1079, 1140, 1201, 1201, 314, 314, 712, 712, 1253]",Warlock
"[17, 65, 81, 321, 356, 413, 435, 505, 599, 644, 710, 742, 901, 1003, 1045, 1079, 1201, 31, 269, 453, 550, 712, 783, 898, 940, 1046, 1135, 1205, 1213, 1232]",Warlock
"[18, 18, 135, 168, 168, 176, 202, 202, 277, 277, 313, 313, 356, 413, 435, 514, 514, 741, 756, 852, 906, 1119, 392, 392, 722, 722, 751, 972, 972, 1048]",Warlock
"[65, 81, 135, 176, 176, 346, 346, 413, 413, 505, 505, 547, 547, 599, 599, 641, 641, 710, 710, 742, 742, 996, 996, 1079, 1140, 1165, 1201, 314, 314, 1253]",Warlock
"[182, 321, 356, 356, 368, 368, 413, 413, 505, 505, 641, 641, 710, 710, 1005, 1005, 1079, 1165, 1201, 1201, 712, 712, 713, 829, 1137, 1227, 1228, 1232, 1243, 1253]",Warlock
"[81, 176, 176, 413, 413, 505, 505, 547, 547, 641, 641, 710, 710, 742, 742, 996, 996, 1079, 1140, 1165, 1165, 1201, 1201, 213, 935, 940, 1143, 1143, 1205, 1253]",Warlock
"[135, 135, 197, 197, 238, 238, 368, 368, 838, 838, 1022, 392, 392, 507, 507, 615, 615, 441, 441, 750, 750, 790, 790, 837, 837, 895, 895, 782, 966, 966]",Warlock
"[176, 176, 182, 368, 368, 413, 413, 435, 435, 505, 505, 547, 644, 710, 710, 996, 996, 1003, 1003, 1005, 1005, 1093, 1140, 1201, 1201, 1046, 1046, 1208, 1232, 1254]",Warlock
"[176, 176, 356, 356, 413, 413, 505, 505, 599, 599, 641, 641, 710, 710, 901, 901, 1005, 1005, 1079, 1140, 1201, 1201, 314, 314, 350, 350, 712, 712, 1205, 1253]",Warlock
"[356, 356, 413, 413, 505, 505, 547, 547, 641, 641, 710, 710, 742, 742, 901, 901, 996, 996, 1079, 1140, 1165, 1165, 1204, 350, 350, 935, 1143, 1143, 1205, 1253]",Warlock
"[81, 81, 176, 176, 413, 413, 505, 505, 547, 547, 599, 599, 641, 641, 710, 710, 742, 742, 996, 996, 1005, 1005, 1079, 1140, 1165, 1165, 1201, 1201, 1232, 1253]",Warlock
"[135, 135, 176, 413, 413, 505, 514, 514, 641, 641, 710, 710, 1045, 1079, 1119, 1140, 1201, 213, 213, 713, 713, 722, 722, 972, 972, 1046, 1046, 1048, 1254, 1253]",Warlock
"[346, 346, 505, 505, 514, 514, 599, 641, 641, 710, 710, 742, 742, 852, 852, 1079, 1119, 31, 31, 257, 257, 940, 940, 972, 972, 1046, 1046, 1135, 1137, 1253]",Warlock
"[81, 81, 121, 121, 182, 197, 197, 368, 368, 413, 413, 505, 505, 641, 641, 644, 644, 710, 710, 1005, 1005, 1069, 1069, 1079, 1140, 1165, 1201, 1201, 1232, 1253]",Warlock
"[65, 121, 144, 197, 368, 435, 505, 547, 646, 742, 756, 838, 1003, 1022, 1045, 1149, 1165, 1166, 1201, 1217, 269, 453, 615, 966, 1158, 1200, 1213, 1228, 1234, 1243]",Warlock
"[18, 18, 81, 135, 135, 356, 356, 505, 505, 514, 514, 710, 710, 852, 852, 901, 901, 1079, 1119, 1201, 1201, 453, 722, 722, 972, 972, 1048, 1189, 1205, 1253]",Warlock
"[135, 176, 356, 356, 413, 413, 505, 514, 514, 641, 710, 710, 901, 901, 1045, 1079, 1119, 1201, 350, 350, 712, 712, 722, 722, 935, 972, 972, 1048, 1232, 1253]",Warlock
"[65, 81, 321, 346, 356, 413, 435, 505, 710, 742, 826, 842, 901, 1003, 1045, 1079, 1149, 1157, 1165, 1201, 453, 712, 898, 935, 940, 1143, 1205, 1213, 1232, 1253]",Warlock
"[17, 17, 65, 65, 84, 84, 173, 173, 202, 202, 238, 284, 284, 289, 289, 321, 547, 547, 599, 599, 742, 742, 795, 795, 1038, 1038, 1062, 1062, 745, 745]",Warlock
"[17, 17, 65, 65, 84, 84, 176, 176, 202, 202, 260, 260, 313, 313, 321, 346, 346, 547, 547, 599, 599, 742, 742, 795, 795, 1038, 1038, 1062, 745, 745]",Warlock
"[83, 83, 135, 168, 168, 176, 176, 207, 238, 277, 277, 313, 514, 514, 523, 523, 678, 723, 741, 852, 906, 1119, 275, 392, 449, 667, 722, 972, 994, 1048]",Warlock
"[135, 135, 202, 202, 313, 313, 346, 346, 514, 514, 599, 599, 741, 741, 742, 742, 852, 852, 1119, 31, 31, 507, 507, 615, 615, 722, 722, 972, 972, 1048]",Warlock
"[176, 176, 321, 346, 346, 413, 413, 435, 435, 599, 599, 641, 707, 707, 710, 1003, 1003, 1005, 1079, 1165, 1165, 1167, 1167, 1201, 1201, 924, 924, 1143, 1143, 1253]",Warlock
"[514, 514, 710, 710, 741, 741, 852, 852, 1079, 1119, 308, 308, 506, 506, 507, 507, 713, 713, 722, 722, 924, 924, 972, 972, 1048, 1143, 1143, 1211, 1211, 1253]",Warlock
"[356, 356, 413, 413, 505, 505, 547, 547, 599, 599, 641, 641, 710, 710, 901, 901, 1003, 1003, 1005, 1005, 1079, 1140, 1201, 350, 350, 712, 1143, 1143, 1205, 1253]",Warlock
"[83, 83, 135, 135, 176, 176, 238, 238, 277, 277, 678, 678, 707, 707, 723, 756, 756, 826, 1045, 1062, 1062, 1165, 1165, 392, 392, 560, 667, 1016, 1019, 1019]",Warlock
"[65, 65, 135, 135, 168, 168, 176, 176, 202, 202, 277, 277, 505, 505, 523, 523, 644, 644, 741, 741, 906, 1069, 1069, 1079, 1119, 696, 972, 972, 1048, 1254]",Warlock
"[121, 121, 135, 135, 176, 176, 356, 356, 413, 413, 514, 514, 641, 641, 707, 707, 852, 852, 901, 901, 1119, 1140, 1167, 1167, 849, 849, 972, 972, 1048, 1205]",Warlock
"[176, 176, 182, 368, 368, 413, 413, 435, 435, 505, 505, 547, 644, 710, 710, 996, 996, 1003, 1003, 1005, 1005, 1093, 1140, 1201, 1201, 1046, 1046, 1208, 1232, 1254]",Warlock
"[17, 17, 121, 121, 176, 176, 207, 207, 260, 260, 641, 644, 724, 724, 1140, 1167, 1167, 31, 31, 77, 77, 132, 132, 137, 137, 189, 189, 203, 423, 423]",Warlock
"[17, 17, 176, 176, 356, 368, 368, 413, 413, 505, 505, 707, 707, 756, 756, 1003, 1003, 1005, 1005, 1022, 1045, 1079, 1140, 1149, 1167, 1167, 1201, 849, 849, 1232]",Warlock
"[17, 17, 84, 84, 173, 173, 176, 176, 202, 202, 207, 207, 260, 260, 284, 321, 632, 632, 795, 795, 1038, 1038, 1167, 1167, 31, 31, 189, 189, 449, 449]",Warlock
"[176, 176, 413, 413, 514, 514, 641, 641, 648, 648, 710, 710, 852, 852, 996, 996, 1003, 1003, 1005, 1005, 1079, 1119, 1140, 1201, 972, 972, 1048, 1143, 1143, 1253]",Warlock
"[176, 176, 356, 356, 413, 413, 505, 505, 547, 547, 641, 641, 710, 710, 842, 842, 901, 901, 1079, 1140, 1201, 1201, 350, 350, 712, 712, 1143, 1143, 1180, 1253]",Warlock
"[356, 356, 413, 413, 505, 505, 641, 641, 710, 710, 901, 901, 1005, 1005, 1079, 1201, 1201, 46, 372, 372, 712, 712, 924, 924, 940, 1064, 1064, 1135, 1243, 1253]",Warlock
"[65, 65, 81, 81, 176, 176, 356, 356, 413, 413, 505, 505, 547, 547, 710, 710, 901, 901, 996, 996, 1003, 1003, 1005, 1005, 1079, 1140, 1201, 1201, 1205, 1253]",Warlock
"[81, 321, 356, 435, 505, 547, 599, 710, 756, 842, 1003, 1005, 1022, 1069, 1079, 1165, 1201, 453, 712, 713, 883, 924, 980, 1019, 1046, 1064, 1211, 1213, 1243, 1253]",Warlock
"[238, 277, 277, 313, 313, 505, 505, 710, 710, 1003, 1003, 1022, 1149, 1204, 1217, 333, 392, 392, 706, 706, 895, 895, 908, 908, 940, 966, 966, 1134, 1158, 1158]",Warlock
"[121, 121, 176, 176, 413, 413, 505, 641, 641, 644, 648, 648, 707, 707, 710, 710, 742, 742, 1045, 1079, 1140, 1201, 1201, 213, 1046, 1046, 1143, 1143, 1208, 1253]",Warlock
"[17, 17, 84, 84, 173, 173, 176, 176, 202, 202, 207, 207, 284, 284, 321, 599, 599, 795, 795, 1038, 1038, 1167, 1167, 189, 189, 449, 449, 453, 745, 745]",Warlock
"[65, 65, 176, 176, 197, 413, 413, 505, 505, 547, 547, 599, 599, 641, 641, 710, 710, 742, 742, 996, 996, 1079, 1140, 1165, 1165, 1201, 1201, 314, 314, 1253]",Warlock
"[176, 176, 321, 413, 413, 505, 505, 599, 599, 641, 641, 707, 707, 710, 710, 996, 996, 1003, 1003, 1005, 1079, 1140, 1201, 1201, 712, 712, 1135, 1143, 1143, 1253]",Warlock
"[81, 81, 121, 121, 182, 368, 368, 413, 413, 505, 505, 547, 547, 599, 599, 644, 644, 742, 742, 1005, 1005, 1079, 1166, 1201, 314, 350, 350, 712, 712, 1232]",Warlock
"[65, 65, 81, 435, 435, 505, 505, 838, 1003, 1003, 1022, 1045, 1165, 1165, 1204, 1217, 166, 175, 507, 656, 656, 706, 706, 895, 895, 954, 961, 966, 966, 1134]",Warlock
"[17, 17, 84, 84, 173, 173, 176, 176, 202, 202, 207, 207, 284, 284, 648, 648, 724, 724, 795, 795, 1038, 1038, 1167, 1167, 31, 31, 189, 189, 449, 449]",Warlock
"[17, 17, 65, 65, 81, 81, 83, 83, 84, 84, 176, 176, 202, 202, 264, 264, 313, 313, 346, 346, 547, 547, 599, 599, 742, 742, 795, 795, 1038, 1038]",Warlock
"[121, 121, 197, 197, 356, 356, 368, 368, 413, 413, 505, 505, 641, 641, 1003, 1003, 1022, 1149, 1165, 1165, 1166, 1204, 1217, 712, 712, 1228, 1234, 1234, 1243, 1248]",Warlock
"[65, 81, 176, 321, 346, 413, 435, 492, 505, 547, 599, 641, 710, 742, 901, 996, 1003, 1045, 1069, 1079, 1140, 1201, 453, 550, 712, 898, 1135, 1213, 1232, 1254]",Warlock
"[176, 176, 356, 356, 413, 413, 505, 505, 641, 641, 648, 648, 710, 710, 901, 901, 996, 996, 1003, 1003, 1079, 1140, 1201, 350, 350, 713, 849, 849, 1205, 1253]",Warlock
"[135, 135, 176, 356, 356, 413, 413, 505, 514, 514, 641, 710, 710, 852, 852, 901, 901, 1079, 1119, 1140, 1201, 350, 350, 722, 722, 972, 972, 1048, 1205, 1253]",Warlock
"[65, 135, 176, 346, 356, 413, 435, 492, 505, 514, 599, 641, 644, 710, 742, 901, 996, 1045, 1069, 1079, 1119, 1201, 350, 453, 898, 972, 1048, 1213, 1232, 1254]",Warlock
"[17, 17, 81, 83, 83, 84, 84, 173, 173, 176, 176, 207, 207, 238, 238, 284, 284, 289, 289, 321, 346, 346, 413, 413, 648, 648, 795, 795, 1038, 1038]",Warlock
"[17, 17, 84, 84, 173, 173, 176, 176, 202, 202, 207, 207, 260, 260, 284, 321, 632, 632, 795, 795, 1038, 1038, 1167, 1167, 31, 31, 189, 189, 449, 449]",Warlock
"[135, 135, 176, 176, 356, 356, 413, 413, 514, 514, 641, 641, 710, 710, 852, 852, 901, 901, 1079, 1119, 1140, 350, 350, 722, 722, 972, 972, 1048, 1205, 1253]",Warlock
"[135, 356, 356, 435, 435, 505, 505, 514, 514, 547, 547, 599, 599, 710, 710, 742, 742, 901, 901, 1005, 1005, 1079, 1119, 1201, 712, 712, 1048, 1135, 1205, 1253]",Warlock
"[121, 121, 182, 356, 356, 368, 368, 505, 505, 547, 547, 599, 599, 644, 644, 710, 710, 742, 742, 1005, 1005, 1201, 314, 314, 350, 350, 712, 712, 1227, 1232]",Warlock
"[81, 81, 121, 121, 162, 182, 197, 368, 368, 413, 413, 505, 505, 547, 547, 641, 641, 710, 710, 842, 842, 1005, 1005, 1069, 1069, 1079, 1201, 1201, 1232, 1253]",Warlock
