cards,class
"[49, 49, 68, 76, 76, 115, 115, 146, 146, 201, 201, 228, 248, 248, 282, 338, 338, 463, 463, 493, 923, 923, 939, 1092, 1092, 1170, 1170, 1184, 1184, 1251]",Mage
"[68, 76, 76, 109, 109, 115, 115, 139, 139, 146, 146, 201, 201, 228, 248, 248, 252, 252, 338, 338, 412, 412, 493, 716, 960, 1170, 1170, 1184, 1184, 1254]",Mage
"[49, 68, 109, 139, 218, 220, 222, 228, 282, 299, 502, 542, 543, 567, 584, 606, 613, 633, 660, 798, 806, 897, 939, 960, 1060, 1066, 213, 453, 572, 940]",Mage
"[32, 33, 33, 49, 49, 68, 68, 115, 115, 119, 119, 139, 139, 146, 146, 252, 252, 262, 282, 296, 296, 316, 316, 412, 412, 465, 465, 948, 1034, 1034]",Mage
"[68, 68, 109, 109, 139, 139, 204, 204, 228, 252, 252, 548, 548, 567, 567, 815, 815, 939, 964, 1013, 1013, 1066, 1164, 1164, 1239, 1251, 940, 1211, 1211, 1253]",Mage
"[32, 68, 146, 218, 296, 419, 465, 502, 543, 548, 567, 570, 633, 699, 806, 945, 1013, 1060, 1066, 1130, 1239, 1251, 213, 269, 453, 550, 696, 718, 940, 1232]",Mage
[],Mage
"[76, 76, 248, 248, 463, 463, 860, 860, 897, 897, 923, 923, 1092, 1092, 1170, 1170, 1184, 1184, 223, 223, 382, 382, 559, 559, 738, 738, 1095, 1135, 1248, 1248]",Mage
"[110, 110, 115, 115, 143, 146, 146, 218, 228, 262, 282, 338, 338, 341, 412, 412, 465, 465, 493, 520, 567, 567, 716, 1184, 1184, 1251, 624, 679, 898, 1254]",Mage
"[76, 76, 218, 218, 248, 248, 296, 296, 542, 542, 543, 606, 613, 633, 815, 815, 860, 860, 897, 897, 923, 923, 939, 1170, 1170, 189, 189, 559, 559, 934]",Mage
"[33, 49, 68, 109, 115, 139, 146, 201, 204, 218, 221, 222, 228, 252, 296, 299, 412, 502, 542, 543, 567, 584, 606, 613, 633, 660, 798, 1060, 1066, 453]",Mage
"[146, 146, 218, 218, 252, 252, 419, 419, 465, 465, 543, 543, 548, 548, 567, 567, 806, 1013, 1013, 1066, 1130, 213, 213, 234, 332, 332, 358, 358, 696, 782]",Mage
"[85, 85, 110, 110, 115, 115, 146, 146, 218, 218, 262, 282, 296, 296, 316, 316, 465, 465, 543, 543, 567, 567, 815, 815, 873, 873, 964, 964, 1251, 1232]",Mage
"[110, 110, 139, 139, 201, 204, 228, 248, 248, 338, 338, 465, 465, 923, 923, 939, 950, 950, 1092, 1092, 1130, 1130, 1164, 1164, 1170, 1170, 1190, 1190, 1246, 1251]",Mage
"[218, 218, 220, 220, 222, 222, 316, 316, 502, 502, 543, 543, 567, 567, 584, 584, 613, 613, 633, 798, 798, 815, 815, 897, 897, 1066, 572, 572, 934, 1232]",Mage
"[218, 218, 222, 282, 296, 296, 465, 465, 502, 502, 543, 567, 584, 606, 613, 613, 633, 743, 743, 798, 798, 897, 897, 1066, 160, 160, 213, 572, 572, 1254]",Mage
"[68, 115, 218, 220, 222, 465, 499, 502, 542, 543, 567, 584, 606, 613, 633, 798, 815, 897, 939, 964, 1060, 1066, 1251, 160, 453, 572, 1211, 1213, 1232, 1254]",Mage
"[143, 146, 146, 201, 201, 218, 218, 412, 412, 465, 465, 543, 548, 548, 567, 567, 806, 806, 1013, 1013, 1094, 1251, 213, 329, 329, 358, 358, 373, 373, 829]",Mage
"[85, 85, 110, 110, 115, 115, 146, 218, 262, 296, 296, 316, 316, 465, 465, 543, 548, 548, 567, 633, 633, 815, 815, 873, 873, 1013, 1013, 1246, 1251, 1232]",Mage
"[68, 109, 109, 115, 115, 139, 139, 146, 146, 201, 201, 204, 204, 218, 252, 252, 338, 338, 412, 412, 633, 633, 716, 939, 960, 1170, 1184, 1184, 442, 442]",Mage
"[68, 109, 110, 115, 139, 146, 204, 228, 323, 465, 542, 548, 699, 716, 804, 806, 815, 939, 945, 1013, 1060, 1164, 1190, 1239, 1246, 1251, 453, 1213, 1232, 1254]",Mage
"[49, 68, 139, 204, 218, 220, 228, 299, 412, 465, 502, 542, 543, 567, 584, 613, 633, 743, 798, 815, 897, 964, 1060, 1246, 442, 453, 572, 940, 1213, 1254]",Mage
