cards,class
"[57, 176, 176, 195, 195, 243, 403, 403, 413, 459, 459, 232, 232, 530, 768, 773, 786, 786, 650, 650, 928, 975, 975, 1011, 1011, 1070, 1070, 1140, 342, 342]",Demon Hunter
"[194, 200, 200, 288, 288, 436, 436, 454, 501, 501, 538, 538, 637, 637, 687, 687, 812, 812, 855, 855, 886, 886, 899, 899, 1002, 1111, 1111, 1112, 1112, 1221]",Demon Hunter
"[57, 176, 176, 195, 195, 243, 243, 413, 413, 459, 459, 232, 232, 768, 773, 786, 786, 650, 650, 975, 975, 1011, 1011, 1070, 1070, 1140, 342, 342, 442, 442]",Demon Hunter
"[57, 57, 60, 60, 70, 70, 82, 82, 117, 117, 243, 243, 311, 311, 413, 413, 415, 415, 455, 455, 530, 530, 657, 768, 810, 79, 350, 350, 358, 358]",Demon Hunter
"[60, 60, 176, 176, 195, 195, 243, 243, 455, 455, 459, 459, 232, 232, 538, 538, 575, 575, 631, 631, 749, 768, 786, 786, 975, 975, 1011, 1011, 1070, 1070]",Demon Hunter
"[70, 70, 176, 176, 413, 413, 519, 519, 631, 631, 769, 769, 786, 786, 928, 928, 946, 975, 975, 1070, 1070, 1140, 31, 31, 342, 342, 401, 401, 713, 713]",Demon Hunter
"[60, 60, 70, 70, 311, 311, 436, 436, 501, 501, 519, 519, 575, 575, 812, 812, 886, 886, 899, 899, 1070, 1070, 1111, 1111, 1112, 1112, 634, 634, 908, 908]",Demon Hunter
"[37, 37, 64, 64, 195, 195, 243, 243, 232, 538, 538, 595, 595, 631, 637, 637, 662, 662, 773, 786, 786, 928, 928, 1011, 1011, 1070, 1070, 1178, 342, 342]",Demon Hunter
"[176, 176, 185, 195, 195, 243, 243, 413, 413, 459, 459, 232, 232, 519, 530, 530, 575, 575, 657, 768, 786, 786, 650, 650, 1011, 1011, 1070, 1070, 350, 350]",Demon Hunter
"[57, 60, 60, 70, 70, 176, 176, 185, 185, 413, 413, 415, 415, 455, 455, 749, 749, 786, 786, 650, 650, 894, 894, 1070, 1070, 1104, 1104, 713, 713, 1232]",Demon Hunter
"[37, 37, 57, 57, 60, 60, 64, 64, 195, 195, 376, 376, 436, 436, 455, 519, 519, 530, 530, 590, 637, 637, 39, 39, 42, 42, 342, 342, 441, 441]",Demon Hunter
"[37, 37, 57, 195, 195, 243, 243, 459, 459, 232, 232, 519, 519, 530, 530, 538, 538, 575, 575, 631, 631, 662, 662, 697, 697, 768, 928, 928, 1070, 1070]",Demon Hunter
"[57, 176, 176, 195, 195, 243, 243, 413, 413, 459, 459, 232, 232, 631, 631, 768, 786, 786, 650, 650, 928, 928, 975, 975, 1011, 1011, 1140, 342, 342, 764]",Demon Hunter
"[176, 176, 195, 195, 243, 243, 413, 413, 459, 459, 232, 232, 530, 530, 575, 575, 662, 662, 768, 786, 786, 650, 650, 975, 975, 1011, 1011, 1070, 1070, 1140]",Demon Hunter
